title,text,url,label
"NIS, DCI officers linked to killing of Ruto campaign aides lose bid to halt trial","NAIROBI, Kenya, May 31 — The High Court in Kiambu has dismissed a petition filed by 13 police officers, a National Intelligence Service (NIS) officer, and a Kenya Wildlife Service (KWS) warden seeking to stop prosecution in a high-profile murder case involving two Indian nationals and a Kenyan.

The prosecution accuses the officers of murdering Mohammed Zaid Sami Kidwai and Zulfiqar Ahmed Khan—Indian nationals who were part of President William Ruto’s 2022 digital campaign team—as well as Kenyan national Nicodemus Mwania Mwange.

Lady Justice Abigael Mshila ruled that the petition failed to meet the required legal threshold and dismissed it accordingly.

The fifteen security officers had moved to court in July last year to stop their prosecution, citing alleged abuse of power by the DPP and a violation of Article 157(11) of the Constitution.

They also sought to have the DPP’s decision to charge them nullified and any future prosecution barred.

However, the DPP, through a team of prosecutors — Everlyn Onunga, Augustine Gacharia, Allen Mulama, Kennedy Amwayi, and James Machirah — defended the decision, arguing evidence and investigative findings informed prosecution decisions.

The court rejected claims of constitutional violations.

Justice Mshila also clarified that the DPP retains discretion to withdraw charges in the lower courts through a nolle prosequi or under Section 87A of the Criminal Procedure Code.

Killer squad

The officers charged include Chief Inspector Peter Muthee Gachiko, Inspector James Kibosek, Corporals Joseph Kamau Mbugua, David Chepchieng, Joseph Mwenda, John Mwangi, and Hillary Limo; Constables Stephen Luseno, Simon Muhuga, Paul Njogu, Boniface Otieno, Elkana Njeru, and Fredrick Thuku; NIS officer John Wanjiku Macharia; and KWS warden Michael Kiplangat.

Kidwai, Khan and Mwange went missing in July 2022, with their deaths later linked to the now-disbanded Special Service Unit (SSU) of the Directorate of Criminal Investigations (DCI).

The alleged murders took place on the night of July 22–23, 2022, after members of security agencies picked them near Ole Sereni Hotel along Mombasa Road in Nairobi.

The accused, who pleaded not guilty, are also facing multiple charges before the Kahawa Law Courts, including abduction with intent to murder, conspiracy to commit a felony, subjecting persons to cruel, inhuman and degrading treatment, and forgery of official documents.

At the time of the alleged crimes, the officers were attached to various state security agencies, with most serving in the disbanded SSU.

The court reffered the matter of bail and bondto Justice Olel for directions on July 21, 2025, with a ruling to be issued on notice.

The DPP has opposed their release on bond or bail.",https://www.capitalfm.co.ke/news/2025/05/nis-dci-officers-linked-to-killing-of-ruto-campaign-aides-lose-bid-to-halt-trial/#google_vignette,real
Govt Unveils Tech-Driven Compensation Plan to Tackle Human-Wildlife Conflict,"NAIROBI, Kenya, May 7 – The government has unveiled a new digital compensation model designed to ease the burden of human-wildlife conflict on affected communities by streamlining payments, enhancing transparency, and accelerating claim resolution.

Tourism and Wildlife Cabinet Secretary Rebecca Miano said the system, already piloted in six counties, leverages real-time data collection, digital verification, and mobile money platforms like M-Pesa to facilitate quicker disbursement — especially for claims below Sh100,000.

“This marks a new era in compensating communities affected by wildlife. It’s a model rooted in transparency, equity, and powered by technology,” Miano said, emphasising the need for timely information and clear communication with the public.

So far, Sh10 million has been disbursed, with 804 pending claims worth Sh29.5 million awaiting payment. To support decentralised justice, County Wildlife Compensation Committees (CWCCs) have also been revived, enabling more responsive engagement with local communities.

The Ministry is set to roll out a countrywide compensation drive, with the main event scheduled for May 26 in Meru County.

In 2024, 7,883 human-wildlife conflict cases were reported — crop destruction leading, followed by livestock predation. Taita Taveta recorded the highest number of cases, trailed by Laikipia, Kajiado, Meru, and Marsabit.

Between 2022 and 2024, elephants were responsible for 17,917 incidents, including 7,556 crop damage cases, 149 injuries, and 121 deaths. Hyenas were cited in over 3,100 cases, primarily due to livestock attacks.

The Wildlife Conservation and Management Act (2013) provides for compensation, including Sh5 million for human death and Sh3 million for permanent disability, alongside market-rate payments for crop and livestock losses.

Since 2018, the government has paid out Sh4.8 billion in claims — Sh2.8 billion under the current administration. However, a backlog of 20,000 claims worth Sh1.36 billion still awaits resolution.

“We believe true progress in conservation lies in empowering communities and ensuring fairness,” Miano said.",https://www.capitalfm.co.ke/news/2025/05/govt-unveils-tech-driven-compensation-plan-to-tackle-human-wildlife-conflict/,real
Court orders TSC to mediate with interdicted teachers who fled North Eastern,"NAIROBI, Kenya, Jul 21 — The Employment and Labour Relations Court has directed the Teachers Service Commission (TSC) to enter into mediation talks with a group of interdicted teachers who fled North Eastern Kenya due to terror-related attacks.

The teachers, who had been posted to the region, were interdicted after abandoning their workstations following a series of deadly attacks linked to the Al-Shabaab militant group.

They later moved to court to challenge the disciplinary action taken against them.

Justice Byram Ongaya, presiding over the case at the Milimani Commercial Courts, issued the directive in a matter filed under the name Kethawa vs. Teachers Service Commission and State Law Office.

The court ordered that mediation between the TSC and the affected teachers should begin without delay.

“The cases be mentioned before the Deputy Registrar or Assistant Deputy Registrar on Monday… to identify an appropriate mediator for purposes of Court-Annexed Mediation,” ruled Justice Ongaya on Friday.

He further ordered that top TSC officials, including the Chairperson and Chief Executive Officer, attend the mediation sessions in person, alongside each of the affected teachers.

The mediation process is to be facilitated by a court-appointed mediator, who will be selected by Monday, July 21, 2025. The mediation is expected to conclude by September 1, 2025.

Justice Ongaya also directed the TSC to provide the venue for the mediation sessions and warned that failure by either party to comply with the court orders would attract punitive consequences.

The judge added that in the event the mediation efforts fail, the matter will be mentioned on October 22, 2025, for the court to record the outcomes and issue further directions.",https://www.capitalfm.co.ke/news/2025/07/court-orders-tsc-to-mediate-with-interdicted-teachers-who-fled-north-eastern/,real
State seeks mental exam and 21-detention for KNH murder suspect,"NAIROBI, Kenya, July 21 – The State wants Kennedy Kalombotole, the prime suspect in the brutal murders of two patients at Kenyatta National Hospital (KNH), to undergo a mental examination.

The Office of the Director of Public Prosecutions (ODPP) has also requested the court to allow police to detain the suspect for 21 more days pending the completion of investigations.

Prosecutors argued that the suspect might interfere with investigations and intimidate key witnesses if released.

“We are requesting for 21 days as the respondent has been a patient at KNH and currently has no place of abode. If released, he is likely to abscond, and we will not be able to trace him,” the Prosecutor told the court.

The ODPP added: “We are also apprehensive of his mental state, as he is believed to have been involved in several incidents at Kenyatta National Hospital. We require a secure facility to hold him, considering he has been identified as a person of interest in two murder cases.”

According to the Directorate of Criminal Investigations (DCI), Kalombotole was arrested in connection with the killing of Edward Maingi Ndegwa on July 17, 2025, and Gilbert Kinyua Muthoni, who was killed on February 25.

Preliminary investigations show Kalombotole had been admitted to KNH on December 1, 2024.

Ndegwa’s body was discovered by a cleaner conducting routine checks on July 17, who noticed blood oozing from the patient’s neck.

The DCI stated that investigators found blood-stained slippers at the scene, with blood trails leading from Ndegwa’s bedside to a nearby toilet and then to a side room where the suspect had been admitted.

“In the room, investigators recovered a pair of blue slippers and a blood-stained bedsheet,” the DCI said.

A knife believed to be the murder weapon was found wrapped in gloves and has been submitted to the National Forensic Laboratory for analysis.",https://www.capitalfm.co.ke/news/2025/07/state-seeks-mental-exam-and-21-detention-for-knh-murder-suspect/,real
"DR Congo, M23 rebels sign deal in Qatar to end fighting in eastern Congo","The declaration has been agreed by representatives of both sides in Doha, weeks after talks in Washington.

The Democratic Republic of the Congo (DRC) and the M23 rebel group have signed a declaration of principles in Qatar to end fighting in eastern Congo.

The declaration was signed on Saturday between representatives of both sides in Doha.

The DRC and Rwanda-backed M23 rebels have been engaged in heavy fighting, spurred by M23’s bloody January assault and capture of the DRC’s two largest cities.

The decades-long conflict has roots in the 1994 Rwandan genocide, with M23 made up primarily of ethnic Tutsi fighters.

The Congolese fighting has killed thousands and displaced hundreds of thousands more this year, while escalating the risk of a full-blown regional war.

Several of DRC’s neighbours already have troops deployed in the volatile region.

Al Jazeera’s Alain Uaykani, reporting from Goma in the DRC, said the development was significant for the people of the country. He said the situation had been “very unstable on the ground” before the agreement.

“The declaration signed today between the DR Congo government and M23 paves the way for a widespread discussion,” he added.

Uaykani underscored that M23 has said there should be trust between the sides to talk about the root causes of the conflict, and the deal might potentially establish that.

The African Union said the deal was a “significant development”.

“This … marks a major milestone in the ongoing efforts to achieve lasting peace, security, and stability in eastern DRC and the wider Great Lakes region,” AU chairperson Mahmoud Ali Youssouf said in a statement.

Advertisement

In March, Qatar brokered a surprise meeting between DRC President Felix Tshisekedi and his Rwandan counterpart Paul Kagame, during which they called for an “immediate and unconditional” ceasefire.

That led to direct talks, also in Doha, between the DRC and M23.

The DRC had previously rejected the idea of holding talks with M23, branding it a “terrorist group”, but in April, both sides pledged to work towards a ceasefire.

The deal does not address important questions concerning the possible Rwandan and M23 withdrawals from eastern DR Congo.

It says DR Congo and M23 agree state authority should be restored “on all national territories” as part of an eventual peace agreement but does not give details.

Government spokesperson Patrick Muyaya nevertheless said on X on Saturday that the declaration “takes into account the red lines we have always defended, including the non-negotiable withdrawal” of M23.

Negotiations for a peace agreement are to start no later than August 8, according to the declaration, which would give the parties less than two weeks to finalise a deal if they stick to their new August 18 deadline.

Talks in the US

Washington has also hosted talks between the DRC and Rwanda in June.

On June 27, the two countries’ foreign ministers signed a peace deal and met with United States President Donald Trump at the White House. Trump warned of “very severe penalties, financial and otherwise” if the deal is violated.

Trump had also invited Tshisekedi and Kagame to Washington to sign a package of deals that Massad Boulos, Trump’s senior adviser for Africa, dubbed the “Washington Accord”.

But he had also said US officials hope to have a deal in Doha finalised by then.

The DRC, the United Nations and Western powers say Rwanda is supporting M23 by sending troops and arms.

Rwanda has long denied helping M23 and says its forces are acting in self-defence against the DRC’s army and ethnic Hutu fighters linked to the 1994 Rwandan genocide, including the Democratic Forces for the Liberation of Rwanda (FDLR).",https://www.aljazeera.com/news/2025/7/19/dr-congo-m23-rebels-sign-deal-in-qatar-to-end-fighting-in-eastern-congo,real
Italy cancels concert by Putin ally Gergiev,"Italy’s Royal Palace of Caserta has announced it cancelled a concert by Russian maestro Valery Gergiev, a vocal backer of President Vladimir Putin, after an uproar from politicians and Kremlin critics.

The concert scheduled for Sunday in the 18th-century palace near Naples caused a heated debate in Italy, was slammed by Ukraine and led to calls for protests by Russia’s exiled opposition.

Gergiev has not condemned Moscow’s invasion of Ukraine, a stance for which he was fired from the Munich Philharmonic in March 2022. He has since been shunned by the West and has not played concerts in Europe.

Days of uncertainty over the concert ended with the abrupt announcement on Monday.

“The directorate of the Royal Palace of Caserta has ordered the cancellation of the symphony concert conducted by Valery Gergiev, scheduled as part of the Un’Estate da Re festival for July 27,” said a Caserta palace statement.

It gave no official reason for the decision.

Yulia Navalnaya, the widow of late Russian opposition leader Alexey Navalny, lauded the announcement as “good news”.

“No artist who supports the current dictatorship in Russia should be welcomed in Europe,” Navalnaya wrote on X.

Navalnaya’s team had campaigned against the concert and said in a statement: “Putin’s pals should not be touring Europe like nothing happened.”

Russia’s state TASS news agency said the 72-year-old maestro was not informed of the decision, quoting Gergiev as saying: “I do not have this information.”

‘Scandalous situation’

Gergiev is the director of Russia’s Bolshoi and Mariinsky theatres, and before the 2022 invasion of Ukraine, he regularly played in leading Western theatres.

Advertisement

While Kremlin critics lauded the cancellation, Moscow’s ambassador to Italy called it a “scandalous situation” that was part of Western politicians’ “policy of ‘cancelling’ Russian culture”.

In a statement on the embassy’s Facebook page, Alexei Paramonov said it was “sad” to watch Italy “subordinate its cultural policy to the demands of Ukrainians and other immigrants”.

Italian Culture Minister Alessandro Giuli – who had warned that the concert risked turning into a propaganda event – said the cancellation was “common sense” and aimed at “protecting the values of the free world”.

Ukraine on Sunday urged organisers to drop the performance, calling Gergiev “Putin’s mouthpiece” who should not be welcomed anywhere “as long as Russian forces continue to commit atrocities” in Ukraine.

Recognised as one of the world’s leading orchestra leaders, Gergiev is known for conducting epic symphonies of Russian classical music by Pyotr Tchaikovsky, among other successes in Western opera houses.

The conductor has stayed silent on Russia’s invasion of Ukraine and mostly out of the public eye since 2022, but has played concerts in Asia.",https://www.aljazeera.com/news/2025/7/21/italy-cancels-concert-by-putin-ally-gergiev,real
Pakistan arrests 13 suspects as ‘honour killing’ video goes viral,"Thirteen arrested in Balochistan province for alleged involvement in the killing of a couple ordered by a tribal leader.

Islamabad, Pakistan – Pakistani authorities have arrested at least 13 individuals, including a tribal leader, in connection with the killing of a couple in the southwestern province of Balochistan.

The arrests followed nationwide outrage over a video depicting the murders went viral on social media, with many calling it yet another case of “honour killing” – a phenomenon reported from across South Asia.

The first information report (FIR) filed by the police on Monday identifies the couple as Bano Bibi and her husband Ehsan Ullah, and says they were likely killed in May near Balochistan’s capital Quetta.

Honour killings, mainly reported from Pakistan and India, often arise from perceived family, tribal or caste dishonour, especially in love marriages, in which the two partners marry without the consent of their families or tribe, or elope. Many such killings go unreported.

Balochistan police official Syed Suboor Agha told Al Jazeera they are investigating the matter and are likely to make more arrests, including Bano’s brother, who is suspected of the murders and “is still at large”.

The viral videos of the killings show a group of armed men gathered around vehicles in a deserted area. Bano is ordered by the crowd to stand away from the vehicles as the couple is pumped with bullets, even on their motionless bodies lying bleeding on the sand.

The FIR names eight suspects while also listing 15 other unidentified suspects involved in the incident.

According to the FIR, the couple was allegedly brought before local tribal leader Sardar Sherbaz Khan, who declared them guilty of engaging in an “immoral relationship” and ordered that they be killed.

Advertisement

‘Tyranny of medieval practices’

Pakistan has a dismal record on “honour killings” and other forms of violence against women.

According to Sustainable Social Development Organisation (SSDO), an Islamabad-based independent organisation, more than 32,000 cases of gender-based violence were reported nationwide in 2024, including 547 instances of “honour killings” – 32 of them in Balochistan and only one resulting in conviction.

Harris Khalique, general secretary of the Human Rights Commission of Pakistan (HRCP), the country’s leading rights watchdog, said the killings in the name of honour confirm the “tyranny of medieval practices” still entrenched in many parts of Pakistan.

“The state, instead of establishing the rule of law and ensure the right to life of its citizens, has protected the tribal chiefs and feudal lords who guard such practices to perpetuate their power over local people and resources,” Khalique told Al Jazeera.

Mineral-rich Balochistan, Pakistan’s largest but least populous province, has also witnessed decades of conflict between the government and ethnic Baloch separatists, who demand secession from the country.

Rights activist Sammi Deen Baloch, also a member of a Baloch women’s rights group, said killing of women has become “a matter of routine” in the province.

“In Balochistan, women are murdered for love, disappeared for protest, and buried under layers of tribal authority and state-backed silence. These are not isolated tragedies. They are the cost of a system designed to keep Balochistan obedient, and its women expendable,” she told Al Jazeera.

Baloch said the government would not have acted on the murders had the video not gone viral.

“Baloch women are trapped between two forms of violence: the brutality of tribal patriarchy, and the cold repression of the state. One kills in silence, the other kills in the name of law,” she said.

“The state’s refusal to democratise Balochistan isn’t accidental. It is policy. By outsourcing governance to feudal strongmen, the state keeps the region controlled, its women disposable, and its dissent criminal.”",https://www.aljazeera.com/news/2025/7/21/pakistan-arrests-over-a-dozen-suspects-as-honour-killing-video-goes-viral,real
Lawyers ask that Kilmar Abrego Garcia stay in jail to avoid US deportation,"Despite being wrongly deported and returned to the US, lawyers say Abrego Garcia again faces expulsion.

Lawyers representing Kilmar Abrego Garcia have asked a judge in Tennessee to delay his release from jail, in a bid to avoid deportation.

The filing on Monday was the latest turn in the case of Abrego Garcia, who was wrongly deported to his native El Salvador by the administration of President Donald Trump in March, but later returned to the US in June following a Supreme Court order.

Abrego Garcia has been held in jail since his return, as he faces smuggling charges related to a 2022 traffic stop.

His lawyers have dismissed the charges as “preposterous” and an effort by US officials to demonise Abrego Garcia, who has become a cause celebre for opponents of Trump’s mass deportation drive.

At the same time, they believe that if Abrego Garcia is released ahead of his trial, he will be detained by immigration agents and deported, according to the Monday filing.

They requested that any release of Abrego Garcia be delayed by 30 days so he can “evaluate his options and determine whether additional relief is necessary”.

US District Judge Waverly Crenshaw Jr is expected to soon rule on whether to free Abrego Garcia, after another judge ruled he could be released as he did not pose a flight risk.

Plan to deport

The Trump administration has long maintained that Abrego Garcia, a resident of Maryland, was a member of an MS-13 gang, a claim his lawyers have said was based on faulty information.

Abrego Garcia has never been convicted of a crime or had the claims adjudicated in court.

Advertisement

He was among those loaded onto a deportation flight to El Salvador under the 18th-century Alien Enemies Act, which the Trump administration has argued allows for the swift deportation of alleged gang members.

Administration officials later admitted that Abrego Garcia had been wrongly deported due to an “administrative error”, as an immigration judge in 2019 had shielded Abrego Garcia from deportation to El Salvador. The judge determined he faces threats of gang violence in his home country.

Still, for several months, the administration refused to return Abrego Garcia, who came to the US in 2011 without documentation.

Trump officials have since said that the immigration judge’s 2019 order only applies to El Salvador, and have maintained that they can legally deport Abrego Garcia to a third country.

Last month, the US Supreme Court ruled the Trump administration could deport individuals to far-flung third countries, including war-torn South Sudan, until a legal challenge to the practice makes its way through the lower courts.

Abrego Garcia’s wife, meanwhile, has filed a lawsuit against the Trump administration in Maryland. His lawyers have requested that he be transferred to state custody while the criminal and civil cases proceed.",https://www.aljazeera.com/news/2025/7/21/lawyers-ask-that-kilmar-abrego-garcia-stay-in-jail-to-avoid-us-deportation,real
Belgian police question Israelis over alleged Gaza war crimes,"Belgian authorities have interrogated two members of the Israeli military following allegations of serious breaches of international humanitarian law committed in Gaza, the Federal Prosecutor’s Office in Brussels said.

The two people were questioned after legal complaints were filed by the Hind Rajab Foundation and the Global Legal Action Network. The complaints were submitted on Friday and Saturday as the soldiers attended the Tomorrowland music festival in Belgium.

“In light of this potential jurisdiction, the Federal Prosecutor’s Office requested the police to locate and interrogate the two individuals named in the complaint,” said the prosecutor’s office in a written statement on Monday. “Following these interrogations, they were released.”

The questioning was carried out under a new provision in Belgium’s Code of Criminal Procedure, which came into effect last year. It allows Belgian courts to investigate alleged violations abroad if the acts fall under international treaties ratified by Belgium – including the 1949 Geneva Conventions and the 1984 UN Convention Against Torture.

The prosecutor’s office said it would not release further information at this stage of the investigation.

The Hind Rajab Foundation, based in Belgium, has been campaigning for legal action against Israeli soldiers over alleged war crimes in Gaza. It is named after a six-year-old Palestinian girl who was killed by Israeli fire while fleeing Gaza City with her family early in Israel’s war on Gaza.

Advertisement

Since its formation last year, the foundation has filed dozens of complaints in more than 10 countries, targeting both low- and high-ranking Israeli military personnel.

The group hailed Monday’s developments as “a turning point in the global pursuit of accountability”.

“We will continue to support the ongoing proceedings and call on Belgian authorities to pursue the investigation fully and independently,” the foundation said in a statement. “Justice must not stop here – and we are committed to seeing it through.”

“At a time when far too many governments remain silent, this action sends a clear message: credible evidence of international crimes must be met with legal response – not political indifference,” the statement added.

Israel’s Foreign Ministry confirmed the incident, saying that one Israeli citizen and one soldier were interrogated and later released. “Israeli authorities dealt with this issue and are in touch with the two,” the ministry said in a statement cited by The Associated Press news agency.

The incident comes amid growing international outrage over Israel’s conduct in its war on Gaza. More than two dozen Western countries called for an immediate end to the war in Gaza on Monday, saying that suffering there had “reached new depths”.

After more than 21 months of fighting that have triggered catastrophic humanitarian conditions for Gaza’s more than two million people, Israeli allies Britain, France, Australia, Canada and 21 other countries, plus the European Union, said in a joint statement that the war “must end now”.

“The suffering of civilians in Gaza has reached new depths,” the signatories added, urging a negotiated ceasefire, the release of captives held by Palestinian armed groups and the free flow of much-needed aid.

On Sunday, the World Food Programme accused Israel of using tanks, snipers and other weapons to fire on a crowd of Palestinians seeking food aid.

It said that shortly after crossing through the northern Zikim crossing into Gaza, its 25-truck convoy encountered large crowds of civilians waiting for food supplies, who were attacked.

“As the convoy approached, the surrounding crowd came under fire from Israeli tanks, snipers and other gunfire,” it said on X, adding that the incident resulted in the loss of “countless lives” with many more suffering critical injuries.

“These people were simply trying to access food to feed themselves and their families on the brink of starvation. This terrible incident underscores the increasingly dangerous conditions under which humanitarian operations are forced to be conducted in Gaza.”

Advertisement

Gaza’s Health Ministry described the Israeli attack, which killed at least 92 people, as one of the war’s deadliest days for civilians seeking humanitarian assistance.

More than 59,000 Palestinians have been killed in Gaza since Israel began its war on Gaza in October 2023, according to local health officials. Much of the territory lies in ruins, with severe shortages of food, medicine and other essentials due to Israel’s ongoing blockade.",https://www.aljazeera.com/news/2025/7/21/belgian-police-question-israelis-over-alleged-gaza-war-crimes,real
Philippines’ Marcos to meet Trump seeking trade deal,"Leaders expected to hold talks on bilateral trade days before US tariffs on Philippine goods set to take effect.

Philippine President Ferdinand Marcos Jr will meet United States President Donald Trump this week, hoping Manila’s status as a key Asian ally will secure a more favourable trade deal.

Marcos will be the first Southeast Asian leader to meet Trump during the US leader’s second term.

Trump has already struck trade deals with two of Manila’s regional partners, Vietnam and Indonesia, driving tough bargains in negotiations even with close allies that Washington wants to keep onside in its strategic rivalry with China.

“I expect our discussions to focus on security and defence, of course, but also on trade,” Marcos said in a speech before leaving Manila and arriving in Washington on Sunday, with hopes to reach a deal before August 1, when Trump says he will impose 20 percent tariffs on goods from the Philippines.

“We will see how much progress we can make when it comes to the negotiations with the United States concerning the changes that we would like to institute to alleviate the effects of a very severe tariff schedule on the Philippines,” Marcos said.

The US had a deficit of nearly $5bn with the Philippines last year on bilateral goods trade of $23.5bn.

Trump this month raised the threatened “reciprocal” tariffs on imports from the Philippines to 20 percent from 17 percent threatened in April.

Although US allies in Asia such as Japan and South Korea have yet to strike trade deals with Trump, Gregory Poling, a Southeast Asia expert at Washington’s Center for Strategic and International Studies, said Marcos might be able to do better than Vietnam, with its agreement of a 20 percent baseline tariff on its goods, and Indonesia at 19 percent.

Advertisement

“I wouldn’t be surprised to see an announcement of a deal with the Philippines at a lower rate than those two,” Poling told the Reuters news agency.

Marcos visited the Pentagon on Monday morning for talks with Defense Secretary Pete Hegseth and will see Secretary of State Marco Rubio later in the day, before meeting Trump at the White House on Tuesday.

He will also meet US business leaders investing in the Philippines.

Philippine officials say Marcos’s focus will be on economic cooperation and Manila’s concerns about Trump’s tariffs.

They say he will stress that Manila must become economically stronger if it is to serve as a truly robust US partner in the Asia Pacific.

Philippine Assistant Foreign Secretary Raquel Solano said last week that trade officials have been working with US counterparts seeking to seal a “mutually acceptable and mutually beneficial” deal for both countries.

China tensions

Trump and Marcos will also discuss defence and security, and Solano said the Philippine president would be looking to further strengthen the longstanding defence alliance.

Philippine media quoted Manila’s ambassador to Washington, Jose Manuel Romualdez, as saying on Sunday that the visit would see a reaffirmation of the seven-decade-old mutual defence treaty and “discussions on how we can continue to cooperate with the United States, our major ally”.

With the Philippines facing intense pressure from China in the contested South China Sea, Marcos has pivoted closer to the US, expanding access to Philippine military bases amid China’s threats towards Taiwan, the democratically governed island claimed by Beijing.

The US and the Philippines hold dozens of annual exercises, which have included training with the US Typhon missile system, and more recently, with the NMESIS antiship missile system, angering China.

Manila and the US have closely aligned their views on China, Poling said, and it was notable that Rubio and Hegseth made sure their Philippine counterparts were the first Southeast Asian officials they met.

Poling said Trump also seemed to have a certain warmth towards Marcos, based on their phone call after Trump’s re-election.",https://www.aljazeera.com/news/2025/7/21/philippines-marcos-to-meet-trump-seeking-trade-deal,real
"Ecuador’s biggest drug lord ‘Fito’ extradited to US, to plead ‘not guilty’","Adolfo Macias, who was recaptured in June after escaping from a prison last year, will appear in a New York state court on Monday.

Ecuadorean gang leader Adolfo Macias Villamar, also known as “Fito”, is set to appear in a federal court in the United States, where he will plead not guilty to international charges of drug and weapons trafficking, his lawyer says.

The Ecuadorean government on Sunday extradited the notorious drug trafficker, a month after he was recaptured following a 2024 escape from a maximum-security penitentiary, the country’s prison authority said.

Macias, the leader of the Los Choneros gang, was serving a 34-year sentence at a prison in Guayaquil for a slew of crimes, including drug trafficking, organised crime, and murder.

The flight transporting Macias landed in New York state on Sunday night, the report said. His lawyer told the Reuters news agency that Macias “will plead not guilty” before the Brooklyn federal court on Monday.

Details of the handover to the US government and the extradition were not specified. The US government has yet to issue an official statement following the extradition.

The US Attorney’s Office had filed charges in April against Macias on suspicion of cocaine distribution, conspiracy and firearms violations, including weapons smuggling.

The former taxi driver turned crime boss agreed in a Quito court last week to be extradited to the US to face the charges.

He is the first Ecuadorean extradited by his country since a new measure was written into law last year, after a referendum in which President Daniel Noboa sought the approval of moves to boost his war on criminal gangs.

Advertisement

Ecuador, once a peaceful haven between the world’s two top cocaine exporters, Colombia and Peru, has seen violence erupt in recent years as rival gangs with ties to Mexican and Colombian cartels vie for control.

Cult following

Soon after Macias escaped from prison in January 2024, Noboa declared Ecuador to be in a state of “internal armed conflict” and ordered the military and tanks into the streets to “neutralise” the gangs. The move has been criticised by human rights organisations.

As a drug lord, Macias cultivated a cult status among fellow gang members and the public.

While behind bars in 2023, he released a video addressed to “the Ecuadorian people” while flanked by armed men. He also threw parties in prison, where he had access to everything from liquor to roosters for cockfighting matches.

Macias’s Los Choneros has ties to Mexico’s Sinaloa cartel, Colombia’s Gulf Clan, which is considered the world’s largest cocaine exporter, as well as Balkan mafias, according to the Ecuadorian Organised Crime Observatory.

His escape from prison prompted widespread violence and a massive military and police recapture operation, including government “wanted” posters offering $1m for information leading to his arrest.

On June 25, Macias was found hiding in a bunker concealed under floor tiles in a luxury home in the fishing port of Manta, the centre of operations for Los Choneros. Noboa declared he would be extradited, “the sooner the better”.

“We will gladly send him and let him answer to the North American law,” Noboa told CNN at the time.

More than 70 percent of all cocaine produced in the world now passes through Ecuador’s ports, according to government data. In 2024, the country seized a record 294 tonnes of drugs, mainly cocaine.",https://www.aljazeera.com/news/2025/7/21/ecuadors-biggest-drug-lord-fito-extradited-to-us-to-plead-not-guilty,real
"Climate crisis causing food price spikes around the world, scientists say","South Korean cabbage, Australian lettuce, Japanese rice, Brazilian coffee and Ghanaian cocoa are among the many foods that have been hit by price hikes following extreme climate events since 2022, a team of international scientists has found.

The research released on Monday cites, among other examples, a 280 percent spike in global cocoa prices in April 2024, following a heatwave in Ghana and the Ivory Coast, and a 300 percent jump in lettuce prices in Australia after floods in 2022.

In the vast majority of cases, the increase in prices came soon after heatwaves, including a 70 percent increase in cabbage prices in South Korea in September 2024, a 48 percent increase in rice prices in Japan in September 2024, and an 81 percent increase in potato prices in India in early 2024.

Other price increases were linked to drought, such as a 2023 drought in Brazil that preceded a 55 percent increase in global coffee prices the following year, and a 2022 drought in Ethiopia that came before overall food prices there increased by 40 percent in 2023.

The research, published by six European research organisations along with the European Central Bank, was released before the United Nations Food Systems Summit, which will be co-hosted by Ethiopia and Italy in Addis Ababa, Ethiopia, from July 27 to July 29.

“Until we get to net zero emissions extreme weather will only get worse, but it’s already damaging crops and pushing up the price of food all over the world,” the report’s lead author, Maximillian Kotz, from the Barcelona Supercomputing Center, said in a press release.

Advertisement

“People are noticing, with rising food prices number two on the list of climate impacts they see in their lives, second only to extreme heat itself,” Kotz added, noting that low-income families are often the most affected when “the price of food shoots up”.

The report comes as the cost of living, including food affordability, has been a key issue for many voters heading to elections around the world in recent years, including in Japan, where the price of rice was on many voters’ minds as they headed to the polls this weekend.

Grocery prices were also key election issues in the United States and the United Kingdom in 2024 and in Argentina in 2023.

“In the UK, climate change added £360 [$482] to the average household food bill across 2022 and 2023 alone,” one of the report’s co-authors, Amber Sawyer, from the Energy and Climate Intelligence Unit (ECIU), said in a press release.

“Last year, the UK had its third worst arable harvest on record, and England its second worst, following extreme rainfall that scientists said was made worse by climate change,” she added.

Under the UN Framework Convention on Climate Change (UNFCCC), governments have committed to cutting the global emissions that are driving the climate crisis by 2.6 percent from 2019 to 2030.

However, these commitments fall well short of the reductions scientists say are needed to stay within reach of a Paris Agreement target to limit global temperature rises to 1.5 degrees Celsius (2.7 degrees Fahrenheit).

The International Court of Justice (ICJ) is expected to deliver a landmark advisory opinion on states’ legal obligations to address climate change on Wednesday, in a case brought by Vanuatu and backed by many Global South countries.",https://www.aljazeera.com/news/2025/7/21/climate-crisis-causing-food-price-spikes-around-the-world-scientists-say,real
